query_id	type	target	e_c-bm25-top_5	e_c-bm25-top_10	e_c-bm25-top_20	e_c-bm25-top_50	e_c-bm25-top_100	e_c-lmDir-top_5	e_c-lmDir-top_10	e_c-lmDir-top_20	e_c-lmDir-top_50	e_c-lmDir-top_100	t_c-bm25	t_c-lmDir	propor_depth	type_children	type_siblings	covered_entities	type_length	sum_idf	avg_idf	surface_sim_1_shingle	surface_sim_2_shinglesnouns_sim	w2v_aggr_cos_sim	w2v_max_cos_sim	w2v_avg_cos_sim
INEX_LD-2009062	<dbo:Book>	0	0	0	192.01203249999995	457.89631349999996	873.7205124999998	0	0	0	1.3892901893447899e-10	1.6780198128475721e-10	4.2640557	9.460784947339092e-16	0.43	1	15	34615	1	6.632	6.632	0.0	-	0.1479135718811782	0.12157612314593987	0.08763688236269204
INEX_LD-2009062	<dbo:BroadcastNetwork>	0	0	0	0	0	0	0	0	0	0	0	4.1338296	7.207535644434622e-13	0.57	0	3	1297	2	13.264	6.632	0.2	-	0.31698498401890773	0.5546348352018284	0.16121880552401593
INEX_LD-2009062	<dbo:Broadcaster>	0	0	0	0	0	0	0	0	0	0	0	4.2390337	3.280838685890775e-14	0.43	3	21	28587	1	6.632	6.632	0.0	-	0.132219076699818	0.22783834188839228	0.07874415040375153
INEX_LD-2009062	<dbo:Company>	0	0	0	0	0	0	0	0	0	0	0	4.3115354	1.8432524606455194e-13	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.08252203262577894	0.09003714119359203	0.05051777972960562
INEX_LD-2009062	<dbo:Film>	0	0	0	0	0	0	0	0	0	0	1.6780198128475721e-10	4.2026772	2.1100069794001411e-16	0.29	0	15	101906	1	5.9389	5.9389	0.0	-	0.06636606478444872	0.07494781282248622	0.03741536288306072
INEX_LD-2009062	<dbo:Organisation>	0	0	0	0	457.89631349999996	291.24017083333337	0	0	0	1.3892901893447899e-10	1.6780198128475721e-10	4.2271934	6.440193837293563e-14	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.17480613681179422	0.25866707801219757	0.11538976734768917
INEX_LD-2009062	<dbo:PeriodicalLiterature>	0	0	0	0	0	0	0	0	0	0	0	4.1992035	1.5797368388384635e-14	0.43	4	15	17920	2	13.264	6.632	0.0	-	0.15139246623025152	0.1968251450791882	0.06939269554183808
INEX_LD-2009062	<dbo:Person>	0	0	0	0	457.89631349999996	436.8602562499999	0	0	0	0	1.6780198128475721e-10	4.254179	7.345260142479343e-16	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.0779621633053574	0.06738207106915396	0.04582989916385645
INEX_LD-2009062	<dbo:Publisher>	0	0	0	0	0	0	0	0	0	0	0	4.015782	3.130364396010329e-14	0.57	0	9	1354	1	6.632	6.632	0.0	-	0.05323580781231632	0.04511155119104132	0.03260935299993807
INEX_LD-2009062	<dbo:Software>	0	0	0	0	0	0	0	0	0	0	0	4.3150215	8.414440114485035e-15	0.29	1	15	33306	1	6.632	6.632	0.0	-	0.06449785716193723	0.07592165595726465	0.04016895647592994
INEX_LD-2009062	<dbo:TelevisionStation>	0	0	0	0	0	0	0	0	0	0	0	4.30035	3.2952107665476584e-13	0.57	0	3	8115	2	9.8628	4.9314	0.0	-	0.11030934578543107	0.24426480632780034	0.04891219087175744
INEX_LD-2009062	<dbo:Website>	3	0	0	0	457.89631349999996	291.24017083333337	0	0	0	0	1.6780198128475721e-10	4.2758303	6.399110774830605e-13	0.29	0	15	4036	1	6.632	6.632	0.0	-	0.17968413978136621	0.25551663130282676	0.10752296680820485
INEX_LD-2009062	<dbo:Work>	0	0	0	192.01203249999995	183.15852539999995	174.7441025	0	0	0	9.261934595631929e-11	4.7943423224216375e-11	4.3021193	1.0824403560524227e-14	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.13108867685313924	0.18083727856847145	0.07771332199642719
INEX_LD-2009062	<dbo:WrittenWork>	0	0	0	192.01203249999995	457.89631349999996	582.4803416666667	0	0	0	1.3892901893447899e-10	1.6780198128475721e-10	4.298346	4.478037546630805e-15	0.29	15	15	62499	2	11.8777	5.9389	0.0	-	0.06905709240139973	0.18083727856847145	0.036987207995678804
INEX_LD-2009063	<dbo:Agent>	0	0	0	278.0368355	115.86322127272729	86.65956255555552	0	0	0	6.5933589799462e-09	2.131261284791842e-09	5.3237624	4.1544514095609546e-17	0.14	5	49	1855262	1	6.632	6.632	0.0	-	-0.02599169883977558	0	-0.00866389961325857
INEX_LD-2009063	<dbo:Aircraft>	0	0	0	0	0	0	0	0	0	0	0	5.0667915	9.985121048845853e-17	0.29	1	14	10335	1	6.632	6.632	0.0	-	-0.011950427952583656	0	-0.003983475984194552
INEX_LD-2009063	<dbo:Airport>	0	0	0	0	0	0	0	0	0	0	0	3.7830524	3.2634263149208772e-19	0.57	0	10	14204	1	6.632	6.632	0.0	-	0.027716030583664834	0.027716030583664855	0.009238676861221618
INEX_LD-2009063	<dbo:ArchitecturalStructure>	0	0	0	0	0	584.95204725	0	0	0	0	2.2023033276182384e-08	5.244262	1.7145104237081992e-17	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.02075482052368593	0.05209952651795845	0.004262695035121338
INEX_LD-2009063	<dbo:Artist>	0	0	0	0	0	0	0	0	0	0	0	4.3179746	4.305925210734618e-18	0.43	10	50	77790	1	5.0226	5.0226	0.0	-	-0.033244113550848754	0	-0.01108137118361626
INEX_LD-2009063	<dbo:Athlete>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	43	50	314055	1	5.9389	5.9389	0.0	-	0.005847989477266089	0.0058479894772660935	0.0019493298257553646
INEX_LD-2009063	<dbo:BodyOfWater>	0	0	0	0	0	0	0	0	0	0	0	4.1939797	1.4437949191815953e-19	0.43	5	15	41675	3	11.8777	5.9389	0.0	-	0.0272114563802813	0.044129372171031606	0.007241111631882314
INEX_LD-2009063	<dbo:Book>	0	0	0	278.0368355	637.2477170000001	1169.9040945	0	0	0	0	3.303454991427359e-08	5.3630395	3.712599294215094e-16	0.43	1	15	34615	1	6.632	6.632	0.0	-	0.017211841290089742	0.017211841290089732	0.005737280430029911
INEX_LD-2009063	<dbo:Building>	0	0	0	0	0	0	0	0	0	0	0	5.0929084	1.5712441970919528e-17	0.43	12	14	76119	1	5.5334	5.5334	0.0	-	0.025066367618100435	0.025066367618100455	0.008355455872700151
INEX_LD-2009063	<dbo:Castle>	0	0	0	0	0	0	0	0	0	0	0	5.7645345	4.214848542386131e-15	0.57	0	12	1364	1	6.632	6.632	0.0	-	0.027295473140114674	0.02729547314011465	0.009098491046704883
INEX_LD-2009063	<dbo:City>	0	0	0	0	0	0	0	0	0	0	0	4.3184967	3.3425658986373735e-19	0.57	2	5	20943	1	6.632	6.632	0.0	-	0.013652160537423444	0.013652160537423451	0.00455072017914115
INEX_LD-2009063	<dbo:Cleric>	0	0	0	0	0	0	0	0	0	0	0	5.624134	1.658408953260864e-15	0.43	7	50	14507	1	6.632	6.632	0.0	-	0.08068457149584728	0.08068457149584735	0.02689485716528245
INEX_LD-2009063	<dbo:Coach>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	3	50	7172	1	5.2457	5.2457	0.0	-	-0.042808475042598645	0	-0.014269491680866234
INEX_LD-2009063	<dbo:CollegeCoach>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	3	6782	2	11.1846	5.5923	0.0	-	-0.02053176811243249	0.016744040543773757	-0.004344072416470824
INEX_LD-2009063	<dbo:Congressman>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	12	3333	1	6.632	6.632	0.0	-	0.0759039180799724	0.07590391807997242	0.025301306026657474
INEX_LD-2009063	<dbo:Country>	0	0	0	0	0	0	0	0	0	0	0	5.635947	3.5492539173355145e-15	0.43	1	13	3294	1	6.632	6.632	0.0	-	0.006918385827130639	0.006918385827130668	0.0023061286090435558
INEX_LD-2009063	<dbo:Device>	0	0	0	0	0	0	0	0	0	0	0	5.5907884	9.352749599791581e-17	0.14	6	49	34612	1	6.632	6.632	0.0	-	0.006342313699192479	0.006342313699192403	0.002114104566397468
INEX_LD-2009063	<dbo:Event>	0	50.804206	72.9969525	139.01841775	212.41590566666665	194.98401575000003	1.6229529346864905e-08	1.635029801978368e-08	6.568180769628186e-09	4.395572653297465e-09	3.1461476108831988e-09	5.783813	4.307446806953716e-15	0.14	4	49	72907	1	4.6861	4.6861	0.0	-	0.057111492281531784	0.05711149228153181	0.01903716409384394
INEX_LD-2009063	<dbo:Film>	0	0	0	0	637.2477170000001	1169.9040945	0	0	0	2.197786326648733e-08	2.2023033276182384e-08	4.670089	6.35459315612012e-17	0.29	0	15	101906	1	5.9389	5.9389	0.0	-	-0.013612954846091775	0	-0.004537651615363926
INEX_LD-2009063	<dbo:IceHockeyPlayer>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	11	15322	3	8.7867	4.3933	0.0	-	0.03546653060924341	0.04665536690204428	0.0094470696065704
INEX_LD-2009063	<dbo:Infrastructure>	0	0	0	0	0	0	0	0	0	0	0	3.569417	5.535298887157723e-19	0.43	10	14	85653	1	6.632	6.632	0.0	-	0.02516380584724567	0.025163805847245695	0.008387935282415231
INEX_LD-2009063	<dbo:Locomotive>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	14	3291	1	6.632	6.632	0.0	-	-0.07487208079328783	0	-0.02495736026442928
INEX_LD-2009063	<dbo:MeanOfTransportation>	0	0	0	0	0	0	0	0	0	0	1.3213819965709435e-08	5.55971	2.9296985460903317e-16	0.14	14	49	54201	3	12.5709	6.2854	0.0	-	-0.016090131343300125	0.02537733535839912	-0.003967046999010839
INEX_LD-2009063	<dbo:MilitaryConflict>	3	50.804206	72.9969525	139.01841775	212.41590566666665	194.98401575000003	1.6229529346864905e-08	1.635029801978368e-08	6.568180769628186e-09	4.395572653297465e-09	3.1461476108831988e-09	5.9198184	5.462583914619367e-14	0.43	0	11	13354	2	11.8777	5.9389	0.0	-	0.17410826981739294	0.1565260183300731	0.046482466434892476
INEX_LD-2009063	<dbo:MilitaryPerson>	0	0	0	0	0	334.2583127142857	0	0	0	2.197786326648733e-08	8.258637478568397e-09	5.835877	1.303203894158773e-15	0.43	0	50	28198	2	10.7791	5.3895	0.0	-	0.08611382612422061	0.12236878027928176	0.02118301125382845
INEX_LD-2009063	<dbo:MilitaryStructure>	0	0	0	0	0	779.9360630000001	0	0	0	0	3.303454991427359e-08	5.9027867	2.7078781271592688e-14	0.43	1	14	4248	2	10.7791	5.3895	0.0	-	0.064240596651086	0.12236878027928176	0.015974237328675225
INEX_LD-2009063	<dbo:MilitaryUnit>	1	0	0	0	254.89908680000002	292.476023625	0	0	0	3.296679489973099e-08	5.505758319045596e-09	5.8986716	3.788183159338468e-15	0.43	0	21	16926	2	11.1846	5.5923	0.0	-	0.09765502601409236	0.12236878027928176	0.024961946156195482
INEX_LD-2009063	<dbo:NaturalPlace>	0	0	0	0	0	0	0	0	0	0	0	4.4814987	2.806623287756783e-19	0.29	15	16	64073	2	11.1846	5.5923	0.0	-	0.09208344633460894	0.08327951284786408	0.02269383051990341
INEX_LD-2009063	<dbo:Noble>	0	0	0	0	0	0	0	0	0	0	0	5.765193	3.877683027930861e-15	0.43	0	50	5117	1	6.632	6.632	0.0	-	0.0870702992245796	0.08707029922457964	0.02902343307485988
INEX_LD-2009063	<dbo:OfficeHolder>	0	0	0	0	0	0	0	0	0	0	0	4.948875	1.4610206060299726e-17	0.43	0	50	60424	2	13.264	6.632	0.0	-	0.07209460046514703	0.11616132132484142	0.018790636965446927
INEX_LD-2009063	<dbo:Organisation>	0	0	0	0	254.89908680000002	292.476023625	0	0	0	3.296679489973099e-08	5.505758319045596e-09	5.269538	6.034879139956749e-17	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.05466744224407869	0.05466744224407865	0.018222480748026217
INEX_LD-2009063	<dbo:Painter>	0	0	0	0	0	0	0	0	0	0	0	4.8435335	1.1344470380067455e-17	0.57	0	10	2882	1	6.632	6.632	0.0	-	0.0277298067279217	0.027729806727921687	0.00924326890930723
INEX_LD-2009063	<dbo:Person>	0	0	0	0	212.41590566666665	123.14779942105262	0	0	0	8.241698724932748e-09	3.477321043607745e-09	5.326174	4.017166539034352e-17	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.004729287243688936	0.004729287243688935	0.001576429081229645
INEX_LD-2009063	<dbo:Place>	0	0	0	0	0	389.96803150000005	0	0	0	0	1.6517274957136794e-08	5.3330083	7.789464219776003e-18	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.05288347027155634	0.05288347027155638	0.017627823423852128
INEX_LD-2009063	<dbo:Politician>	0	0	0	0	0	0	0	0	0	0	0	3.6795707	1.3250306077916666e-18	0.43	12	50	39722	1	6.632	6.632	0.0	-	0.06990709000271254	0.06990709000271256	0.02330236333423752
INEX_LD-2009063	<dbo:PopulatedPlace>	0	0	0	0	0	0	0	0	0	0	0	5.1471434	1.5746092331396612e-18	0.29	13	16	499185	2	11.8777	5.9389	0.0	-	0.09644628181324097	0.08877451774579939	0.023609664669559296
INEX_LD-2009063	<dbo:River>	0	0	0	0	0	0	0	0	0	0	0	3.7146635	1.0435804083552912e-20	0.71	0	3	27578	1	6.632	6.632	0.0	-	0.03866378289783537	0.03866378289783539	0.012887927632611797
INEX_LD-2009063	<dbo:Royalty>	0	0	0	0	0	0	0	0	0	0	0	5.868777	2.4850941228892583e-15	0.43	1	50	10404	1	5.9389	5.9389	0.0	-	-0.05371699076185665	0	-0.01790566358728556
INEX_LD-2009063	<dbo:Saint>	0	0	0	0	0	0	0	0	0	0	0	5.7001014	2.1750013610945653e-14	0.57	0	7	3619	1	6.632	6.632	0.0	-	-0.031439945342276725	0	-0.010479981780758887
INEX_LD-2009063	<dbo:Scientist>	0	0	0	0	0	0	0	0	0	0	0	3.3940024	9.18553604376802e-19	0.43	4	50	22313	1	6.632	6.632	0.0	-	0.030051404273249933	0.030051404273249947	0.010017134757749983
INEX_LD-2009063	<dbo:Settlement>	0	0	0	0	0	0	0	0	0	0	0	5.2275925	1.7056905419225623e-18	0.43	5	13	466677	1	6.632	6.632	0.0	-	0.0006257438807171958	0.0006257438807172335	0.00020858129357241117
INEX_LD-2009063	<dbo:Ship>	0	0	0	0	0	0	0	0	0	0	1.3213819965709435e-08	5.7356668	7.77333091989497e-16	0.29	0	14	28712	1	6.632	6.632	0.0	-	0.011092088125121904	0.011092088125121935	0.0036973627083739784
INEX_LD-2009063	<dbo:SocietalEvent>	0	50.804206	72.9969525	139.01841775	212.41590566666665	194.98401575000003	1.6229529346864905e-08	1.635029801978368e-08	6.568180769628186e-09	4.395572653297465e-09	3.1461476108831988e-09	5.844809	5.20411846610663e-15	0.29	11	4	49163	2	11.3181	5.659	0.0	-	0.052777130632719764	0.05711149228153181	0.014217195749177408
INEX_LD-2009063	<dbo:Software>	0	0	0	0	0	1169.9040945	0	0	0	0	3.303454991427359e-08	4.968696	2.014374369405858e-17	0.29	1	15	33306	1	6.632	6.632	0.0	-	0.045452847295047186	0.045452847295047206	0.015150949098349069
INEX_LD-2009063	<dbo:Stream>	0	0	0	0	0	0	0	0	0	0	0	3.7158675	9.75230002430972e-21	0.57	3	5	28024	1	6.632	6.632	0.0	-	0.028331350010717207	0.028331350010717193	0.009443783336905731
INEX_LD-2009063	<dbo:TelevisionShow>	0	0	0	0	0	0	0	0	0	0	2.2023033276182384e-08	3.899544	3.732355035599983e-18	0.29	0	15	35958	2	11.6546	5.8273	0.0	-	0.08247129855699911	0.07692088859116171	0.021373079437711415
INEX_LD-2009063	<dbo:TimePeriod>	1	0	0	0	0	0	0	0	0	0	0	0	0	0.14	8	49	1021177	2	13.264	6.632	0.0	-	0.06185246794322199	0.06930189421752082	0.01588806811106008
INEX_LD-2009063	<dbo:Town>	0	0	0	0	0	0	0	0	0	0	0	3.7091036	2.3146669482057443e-19	0.57	0	5	42288	1	6.632	6.632	0.0	-	0.05122521584756832	0.05122521584756832	0.01707507194918944
INEX_LD-2009063	<dbo:VideoGame>	0	0	0	0	0	1169.9040945	0	0	0	0	3.303454991427359e-08	5.133265	7.576494985223836e-17	0.43	0	1	20499	2	12.5709	6.2854	0.0	-	0.11259520765802396	0.1446041881752363	0.029362756947345997
INEX_LD-2009063	<dbo:Weapon>	0	0	0	0	0	0	0	0	0	0	0	5.648398	2.1100659596861455e-16	0.29	0	6	5698	1	6.632	6.632	0.0	-	0.13608406960002828	0	0
INEX_LD-2009063	<dbo:WinterSportPlayer>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	11	43	21997	3	15.4187	5.1396	0.0	-	0.0028183150687575128	0.05704951004574788	0.001734087267620296
INEX_LD-2009063	<dbo:Work>	0	0	0	139.01841775	212.41590566666665	334.2583127142857	0	3.270059603956736e-08	2.1893935898760624e-08	1.0988931633243666e-08	6.006281802595203e-09	4.085477	1.1736588887127312e-17	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.05209810666106995	0.05209810666107003	0.01736603555369001
INEX_LD-2009063	<dbo:Wrestler>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	1	43	3965	1	6.632	6.632	0.0	-	0.04646964452614411	0.04646964452614411	0.015489881508714705
INEX_LD-2009063	<dbo:Writer>	0	0	0	0	0	779.9360630000001	0	0	0	0	3.303454991427359e-08	5.263104	2.946664532132409e-17	0.43	6	50	29835	1	5.9389	5.9389	0.0	-	-1.9377087544578782e-05	0	-6.459029181524414e-06
INEX_LD-2009063	<dbo:WrittenWork>	0	0	0	278.0368355	637.2477170000001	1169.9040945	0	0	0	0	3.303454991427359e-08	5.060868	1.2095306329866175e-16	0.29	15	15	62499	2	11.8777	5.9389	0.0	-	0.03280152418134923	0.05209810666107003	0.009351335438067713
INEX_LD-2009063	<dbo:Year>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	8	2041	1	5.9389	5.9389	0.0	-	0.07902112070027449	0.07902112070027448	0.026340373566758158
INEX_LD-2009074	<dbo:Agent>	0	0	0	0	0	479.0645367500001	0	0	0	5.03817701037157e-13	3.574937076768058e-13	9.001479	2.22722577083443e-18	0.14	5	49	1855262	1	6.632	6.632	0.0	-	-0.007493731629432069	0.015317474138930014	-0.005727720480615817
INEX_LD-2009074	<dbo:Athlete>	0	0	0	0	0	0	0	0	0	0	0	4.972147	2.694668400647625e-22	0.43	43	50	314055	1	5.9389	5.9389	0.0	-	0.12747730151299325	0.1272752481368639	0.08455092506601268
INEX_LD-2009074	<dbo:Bank>	0	0	0	0	0	0	0	0	0	0	0	9.100979	2.366796490980275e-18	0.57	0	9	2915	1	6.632	6.632	0.0	-	-0.0064544473916702825	0.09592983877370226	0.0015333120417345691
INEX_LD-2009074	<dbo:BiologicalDatabase>	0	0	0	0	0	0	0	0	0	0	0	5.9643054	2.693386672150039e-17	0.43	0	1	358	2	12.5709	6.2854	0.0	-	0.15426518326718502	0.28081162457386916	0.07502832624318975
INEX_LD-2009074	<dbo:Company>	0	0	0	0	0	638.7527156666666	0	0	0	1.007635402074314e-12	5.362405615152088e-13	9.116357	1.1469991018191578e-18	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.029415929205451285	0.04300959829358234	0.018588122313117683
INEX_LD-2009074	<dbo:Database>	0	0	0	0	0	0	0	0	0	0	0	5.9643054	2.693386672150039e-17	0.29	1	15	358	1	5.9389	5.9389	0.0	-	0.17849160655123808	0.28081162457386916	0.10767899839099294
INEX_LD-2009074	<dbo:Language>	1	0	0	0	0	0	0	0	0	0	0	0	0	0.14	1	49	9215	1	5.9389	5.9389	0.0	-	0.10153436623679137	0.12506525792962336	0.06279772648435335
INEX_LD-2009074	<dbo:NationalCollegiateAthleticAssociationAthlete>	0	0	0	0	0	0	0	0	0	0	0	3.7696695	5.803617996442563e-19	0.57	0	43	222	5	31.0806	6.2161	0.0	-	0.13870806984709208	0.148906868673694	0.05659080075787695
INEX_LD-2009074	<dbo:Organisation>	0	0	0	0	0	638.7527156666666	0	0	0	1.007635402074314e-12	5.362405615152088e-13	7.5684714	1.5423469820060775e-19	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.07241703757377507	0.05454879642223576	0.04679373315436295
INEX_LD-2009074	<dbo:Person>	0	0	0	0	0	0	0	0	0	1.007635402074314e-12	1.0724811230304177e-12	8.759841	1.4515227554044029e-18	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.020372067979227006	0.08232273484796909	0.013163457154518348
INEX_LD-2009074	<dbo:ProgrammingLanguage>	3	0	0	0	0	0	0	0	0	0	0	8.102312	2.6512802051702266e-17	0.29	0	1	1122	2	12.5709	6.2854	0.0	-	0.09448248808824315	0.12803784889675746	0.047426725389154954
INEX_LD-2009074	<dbo:Scientist>	0	0	0	0	0	0	0	0	0	0	0	8.287047	1.9972517835317585e-20	0.43	4	50	22313	1	6.632	6.632	0.0	-	0.07119491603381414	0.20092554153823344	0.038502757304817246
INEX_LD-2009074	<dbo:Software>	0	0	0	0	0	958.1290735000002	0	0	0	0	1.0724811230304177e-12	10.5875	3.058417439226541e-17	0.29	1	15	33306	1	6.632	6.632	0.0	-	0.23552852133864283	0.23730628976943194	0.14843639806695982
INEX_LD-2009074	<dbo:VideoGame>	0	0	0	0	0	0	0	0	0	0	0	7.9541044	1.0160205013703239e-19	0.43	0	1	20499	2	12.5709	6.2854	0.0	-	0.1668423046152416	0.18558550494494788	0.08440545001693804
INEX_LD-2009074	<dbo:Website>	0	0	0	0	522.831699	479.0645367500001	0	0	0	0	5.362405615152088e-13	8.503295	7.226141450105854e-17	0.29	0	15	4036	1	6.632	6.632	0.0	-	0.18124056824953627	0.2006488291858067	0.11347297849400244
INEX_LD-2009074	<dbo:Work>	0	0	0	0	348.55446599999993	273.75116385714284	0	0	0	0	3.574937076768058e-13	8.598894	2.39635269134306e-19	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.021014780092218344	0.042236660621563865	0.012727074049564033
INEX_LD-2009096	<dbo:Agent>	0	40.713575999999996	80.76340100000002	79.2133445	68.68603286363637	64.57009504545455	0.01819604818670072	0.028969623484366092	0.03397100622320435	0.028198569754212133	0.012634164512933536	1.3009952	1.1307611316588542e-06	0.14	5	49	1855262	1	6.632	6.632	0.0	-	-0.006159534518378549	-0.006159534518378549	-0.006159534518378549
INEX_LD-2009096	<dbo:AmusementParkAttraction>	0	0	0	0	0	710.2710454999999	0	0	0	0	0	4.3610115	7.467197645929513e-05	0.43	2	14	1341	3	19.2029	6.401	0.0	-	0.09738819458627046	0.1049496011604395	0.06183840626352067
INEX_LD-2009096	<dbo:Architect>	0	0	0	0	0	0	0	0	0	0	0.15792705641166918	3.0504222	1.076530190462851e-05	0.43	0	50	2518	1	6.632	6.632	0.0	-	0.21358676134173055	0.21358676134173055	0.21358676134173055
INEX_LD-2009096	<dbo:ArchitecturalStructure>	5	0	80.76340100000002	79.2133445	151.10927230000001	157.8380101111112	0	0.04345443522654913	0.03397100622320435	0.037598093005616194	0.024296470217179893	2.8887725	4.706692698740593e-06	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.2724338986481456	0.23443504535236823	0.21963015220151882
INEX_LD-2009096	<dbo:Artist>	0	0	0	0	0	473.5140303333337	0	0	0	0	0.10528470427444613	2.053419	2.8861356394473964e-06	0.43	10	50	77790	1	5.0226	5.0226	0.0	-	0.1480035885873268	0.1480035885873268	0.1480035885873268
INEX_LD-2009096	<dbo:Band>	0	0	0	0	377.77318075000005	284.1084182	0	0	0	0.11279427901684853	0.07896352820583459	3.160804	5.767932972299923e-06	0.57	0	2	33041	1	6.632	6.632	0.0	-	-0.021018224321532965	-0.021018224321532965	-0.021018224321532965
INEX_LD-2009096	<dbo:BodyOfWater>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	5	15	41675	3	11.8777	5.9389	0.0	-	0.15217472063082163	0.1385210275279707	0.12109731046884165
INEX_LD-2009096	<dbo:Bridge>	0	0	80.76340100000002	158.426689	251.84878716666668	473.5140303333337	0	0	0.0679420124464087	0.07519618601123239	0.07896352820583459	4.568032	6.83159053164464e-05	0.71	0	7	4063	1	6.632	6.632	0.0	-	0.13638476992428697	0.13638476992428697	0.13638476992428697
INEX_LD-2009096	<dbo:Building>	0	0	0	0	0	355.13552274999995	0	0	0	0.11279427901684853	0.04512201611761977	3.02553	6.323578466374242e-06	0.43	12	14	76119	1	5.5334	5.5334	0.0	-	0.07423276684594647	0.07423276684594647	0.07423276684594647
INEX_LD-2009096	<dbo:Chef>	0	0	0	0	0	0	0	0	0	0	0	3.595474	4.618834467437763e-05	0.43	0	50	551	1	6.632	6.632	0.0	-	0.08134343377407446	0.08134343377407446	0.08134343377407446
INEX_LD-2009096	<dbo:City>	0	0	0	0	0	0	0	0	0	0	0	1.6191684	1.658312531483439e-06	0.57	2	5	20943	1	6.632	6.632	0.0	-	0.04181444049554463	0.04181444049554463	0.04181444049554463
INEX_LD-2009096	<dbo:Company>	0	0	0	0	377.77318075000005	710.2710454999999	0	0	0	0.11279427901684853	0.10528470427444613	2.412442	3.0088177201073985e-06	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.01001880840468668	0.01001880840468668	0.01001880840468668
INEX_LD-2009096	<dbo:Engineer>	2	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	50	770	1	6.632	6.632	0.0	-	0.11561479575690856	0.11561479575690856	0.11561479575690856
INEX_LD-2009096	<dbo:Film>	0	0	0	0	251.84878716666668	355.13552274999995	0	0	0	0.05639713950842427	0.07896352820583459	1.7215382	1.826790073703408e-06	0.29	0	15	101906	1	5.9389	5.9389	0.0	-	0.14997829700342222	0.14997829700342222	0.14997829700342222
INEX_LD-2009096	<dbo:Group>	0	0	0	0	377.77318075000005	284.1084182	0	0	0	0.11279427901684853	0.07896352820583459	3.160804	5.755915358869395e-06	0.43	2	21	33105	1	5.5334	5.5334	0.0	-	0.042448465589583206	0.042448465589583206	0.042448465589583206
INEX_LD-2009096	<dbo:Hotel>	0	0	0	0	0	0	0	0	0	0	0	3.3201687	2.1211245781342412e-05	0.57	0	12	1237	1	6.632	6.632	0.0	-	0.09803705488565323	0.09803705488565323	0.09803705488565323
INEX_LD-2009096	<dbo:Infrastructure>	0	0	80.76340100000002	158.426689	251.84878716666668	473.5140303333337	0	0	0.0679420124464087	0.07519618601123239	0.07896352820583459	2.543821	4.351711442303654e-06	0.43	10	14	85653	1	6.632	6.632	0.0	-	0.08704443146554094	0.08704443146554094	0.08704443146554094
INEX_LD-2009096	<dbo:Language>	0	0	0	0	0	355.13552274999995	0	0	0	0	0.06317082256466765	0	0	0.14	1	49	9215	1	5.9389	5.9389	0.0	-	0.1747066427121937	0.1747066427121937	0.1747066427121937
INEX_LD-2009096	<dbo:Museum>	0	0	0	0	0	0	0	0	0	0	0	3.2826521	1.1056273949976594e-05	0.57	0	12	4946	1	6.632	6.632	0.0	-	0.010418718521650095	0.010418718521650095	0.010418718521650095
INEX_LD-2009096	<dbo:MusicalArtist>	0	0	0	0	0	473.5140303333337	0	0	0	0	0.10528470427444613	2.8305178	3.8037544873431937e-06	0.57	5	10	49786	2	10.556	5.278	0.0	-	0.13459213841181686	0.1480035885873268	0.11281862238676205
INEX_LD-2009096	<dbo:NaturalPlace>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	15	16	64073	2	11.1846	5.5923	0.0	-	0.059839015511282054	0.07072694669357217	0.04358406122900654
